B365Player1,B365Player2,Best of,Date,Player1Pts,Player1Rank,Player1,Player1Sets,Round,Series,Surface,Player2Pts,Player2Rank,Player2,Player2Sets,Winner
2.5,1.53,3,2014-02-22,390,142,Johnson S.,0,Semifinals,ATP250,Hard,1580,21,Anderson K.,0,Anderson K.
1.44,2.75,3,2014-02-23,1295,29,Cilic M.,0,Semifinals,ATP250,Hard,2320,13,Isner J.,0,Cilic M.
3.5,1.3,3,2014-02-23,1580,21,Anderson K.,0,The Final,ATP250,Hard,1295,29,Cilic M.,0,Cilic M.
1.4,2.75,3,2014-02-17,484,116,Kavcic B.,0,1st Round,ATP250,Hard,98,397,Kokkinakis T.,0,Kavcic B.
1.57,2.25,3,2014-02-18,875,52,Sijsling I.,0,1st Round,ATP250,Hard,735,63,Davydenko N.,0,Davydenko N.
1.66,2.1,3,2014-02-18,611,91,Stakhovsky S.,0,1st Round,ATP250,Hard,457,124,Evans D.,0,Stakhovsky S.
6.0,1.12,3,2014-02-18,204,237,Pavic A.,0,1st Round,ATP250,Hard,1108,36,Roger-Vasselin E.,0,Roger-Vasselin E.
1.36,3.0,3,2014-02-18,1145,34,Dodig I.,0,1st Round,ATP250,Hard,260,194,Olivetti A.,0,Dodig I.
3.75,1.25,3,2014-02-18,136,322,Edmund K.,0,1st Round,ATP250,Hard,616,89,Kamke T.,0,Kamke T.
1.4,2.75,3,2014-02-19,481,117,Struff J.L.,0,1st Round,ATP250,Hard,301,171,Guez D.,0,Struff J.L.
2.75,1.4,3,2014-02-19,596,94,Brown D.,0,1st Round,ATP250,Hard,885,51,Bautista Agut R.,0,Bautista Agut R.
1.5,2.5,3,2014-02-19,451,126,Llodra M.,0,1st Round,ATP250,Hard,552,101,Lacko L.,0,Llodra M.
3.4,1.3,3,2014-02-19,645,83,De Schepper K.,0,1st Round,ATP250,Hard,1005,41,Mahut N.,0,Mahut N.
1.16,5.0,3,2014-02-19,730,67,Benneteau J.,0,1st Round,ATP250,Hard,591,95,Huta Galung J.,0,Benneteau J.
5.0,1.16,3,2014-02-19,735,63,Davydenko N.,0,2nd Round,ATP250,Hard,2885,10,Tsonga J.W.,0,Tsonga J.W.
1.11,6.0,3,2014-02-19,2950,9,Gasquet R.,0,2nd Round,ATP250,Hard,484,116,Kavcic B.,0,Gasquet R.
2.37,1.53,3,2014-02-20,611,91,Stakhovsky S.,0,2nd Round,ATP250,Hard,1108,36,Roger-Vasselin E.,0,Roger-Vasselin E.
1.5,2.5,3,2014-02-20,1005,41,Mahut N.,0,2nd Round,ATP250,Hard,361,149,Berankis R.,0,Mahut N.
2.62,1.44,3,2014-02-20,616,89,Kamke T.,0,2nd Round,ATP250,Hard,1145,34,Dodig I.,0,Dodig I.
3.4,1.3,3,2014-02-20,481,117,Struff J.L.,0,2nd Round,ATP250,Hard,730,67,Benneteau J.,0,Struff J.L.
3.25,1.33,3,2014-02-20,885,51,Bautista Agut R.,0,2nd Round,ATP250,Hard,1558,23,Gulbis E.,0,Gulbis E.
1.53,2.37,3,2014-02-20,451,126,Llodra M.,0,2nd Round,ATP250,Hard,1210,32,Seppi A.,0,Llodra M.
3.25,1.36,3,2014-02-21,1145,34,Dodig I.,0,Quarterfinals,ATP250,Hard,2950,9,Gasquet R.,0,Gasquet R.
1.4,3.0,3,2014-02-21,1558,23,Gulbis E.,0,Quarterfinals,ATP250,Hard,1005,41,Mahut N.,0,Gulbis E.
5.5,1.14,3,2014-02-21,1108,36,Roger-Vasselin E.,0,Quarterfinals,ATP250,Hard,2885,10,Tsonga J.W.,0,Tsonga J.W.
2.62,1.5,3,2014-02-21,481,117,Struff J.L.,0,Quarterfinals,ATP250,Hard,451,126,Llodra M.,0,Struff J.L.
1.66,2.2,3,2014-02-22,2950,9,Gasquet R.,0,Semifinals,ATP250,Hard,1558,23,Gulbis E.,0,Gulbis E.
1.12,6.0,3,2014-02-22,2885,10,Tsonga J.W.,0,Semifinals,ATP250,Hard,481,117,Struff J.L.,0,Tsonga J.W.
1.72,2.1,3,2014-02-23,2885,10,Tsonga J.W.,0,The Final,ATP250,Hard,1558,23,Gulbis E.,0,Gulbis E.
2.0,1.72,3,2014-02-17,514,108,Klizan M.,0,1st Round,ATP500,Clay,861,53,Garcia-Lopez G.,0,Klizan M.
1.72,2.0,3,2014-02-17,458,123,Souza J.,0,1st Round,ATP500,Clay,456,125,Bagnis F.,0,Bagnis F.
2.0,1.72,3,2014-02-18,442,130,Bellucci T.,0,1st Round,ATP500,Clay,773,60,Giraldo S.,0,Bellucci T.
3.0,1.36,3,2014-02-18,326,163,Clezar G.,0,1st Round,ATP500,Clay,744,61,Delbonis F.,0,Delbonis F.
1.36,3.0,3,2014-02-18,1006,40,Andujar P.,0,1st Round,ATP500,Clay,581,97,Reister J.,0,Andujar P.
1.25,3.75,3,2014-02-18,1930,18,Almagro N.,0,1st Round,ATP500,Clay,860,54,Dolgopolov O.,0,Dolgopolov O.
2.2,1.61,3,2014-02-18,623,87,Ramos A.,0,1st Round,ATP500,Clay,775,59,Mayer L.,0,Ramos A.
1.53,2.37,3,2014-02-18,216,230,Granollers M.,0,1st Round,ATP500,Clay,907,48,Sousa J.,0,Sousa J.
1.22,4.0,3,2014-02-18,2050,17,Robredo T.,0,1st Round,ATP500,Clay,733,64,Carreno-Busta P.,0,Robredo T.
3.0,1.36,3,2014-02-18,500,112,Zeballos H.,0,1st Round,ATP500,Clay,1000,42,Monaco J.,0,Monaco J.
1.5,2.5,3,2014-02-18,215,231,Cuevas P.,0,1st Round,ATP500,Clay,676,76,Gonzalez A.,0,Cuevas P.
4.33,1.2,3,2014-02-18,548,103,Bedene A.,0,1st Round,ATP500,Clay,2260,14,Fognini F.,0,Fognini F.
1.11,6.5,3,2014-02-18,5440,4,Ferrer D.,0,1st Round,ATP500,Clay,940,45,Chardy J.,0,Ferrer D.
12.666666666666666,01.02,3,2014-02-18,637,84,Gimeno-Traver D.,0,1st Round,ATP500,Clay,14085,1,Nadal R.,0,Nadal R.
2.37,1.53,3,2014-02-19,701,72,Montanes A.,0,1st Round,ATP500,Clay,957,44,Haase R.,0,Montanes A.
6.0,1.12,3,2014-02-19,555,100,Lajovic D.,0,2nd Round,ATP500,Clay,2050,17,Robredo T.,0,Robredo T.
2.2,1.61,3,2014-02-19,442,130,Bellucci T.,0,2nd Round,ATP500,Clay,1000,42,Monaco J.,0,Bellucci T.
9.0,01.07,3,2014-02-20,744,61,Delbonis F.,0,2nd Round,ATP500,Clay,5440,4,Ferrer D.,0,Ferrer D.
1.2,4.33,3,2014-02-20,860,54,Dolgopolov O.,0,2nd Round,ATP500,Clay,456,125,Bagnis F.,0,Dolgopolov O.
4.0,1.22,3,2014-02-20,215,231,Cuevas P.,0,2nd Round,ATP500,Clay,2260,14,Fognini F.,0,Fognini F.
01.02,19.0,3,2014-02-20,14085,1,Nadal R.,0,2nd Round,ATP500,Clay,701,72,Montanes A.,0,Nadal R.
1.36,3.0,3,2014-02-21,623,87,Ramos A.,0,2nd Round,ATP500,Clay,907,48,Sousa J.,0,Sousa J.
2.37,1.57,3,2014-02-21,860,54,Dolgopolov O.,0,Quarterfinals,ATP500,Clay,2260,14,Fognini F.,0,Dolgopolov O.
6.0,1.12,3,2014-02-21,442,130,Bellucci T.,0,Quarterfinals,ATP500,Clay,5440,4,Ferrer D.,0,Ferrer D.
3.4,1.33,3,2014-02-21,1006,40,Andujar P.,0,Quarterfinals,ATP500,Clay,2050,17,Robredo T.,0,Andujar P.
14.666666666666666,01.01,3,2014-02-22,907,48,Sousa J.,0,Quarterfinals,ATP500,Clay,14085,1,Nadal R.,0,Nadal R.
4.33,1.22,3,2014-02-22,860,54,Dolgopolov O.,0,Semifinals,ATP500,Clay,5440,4,Ferrer D.,0,Dolgopolov O.
21.0,01.01,3,2014-02-22,1006,40,Andujar P.,0,Semifinals,ATP500,Clay,14085,1,Nadal R.,0,Nadal R.
1.14,5.5,3,2014-02-23,14085,1,Nadal R.,0,The Final,ATP500,Clay,860,54,Dolgopolov O.,0,Nadal R.
1.83,1.83,3,2014-02-24,662,79,Falla A.,0,1st Round,ATP500,Hard,703,73,Sela D.,0,Sela D.
1.36,3.0,3,2014-02-25,940,46,Chardy J.,0,1st Round,ATP500,Hard,741,62,Ebden M.,0,Chardy J.
17.0,01.02,3,2014-02-25,39,646,Hank T.,0,1st Round,ATP500,Hard,800,56,Querrey S.,0,Querrey S.
1.57,2.25,3,2014-02-25,1100,37,Lopez F.,0,1st Round,ATP500,Hard,1133,35,Roger-Vasselin E.,0,Lopez F.
3.5,1.28,3,2014-02-25,595,94,Robert S.,0,1st Round,ATP500,Hard,1685,21,Anderson K.,0,Anderson K.
2.0,1.72,3,2014-02-25,991,44,Sousa J.,0,1st Round,ATP500,Hard,726,67,Mannarino A.,0,Sousa J.
1.57,2.25,3,2014-02-25,2320,13,Isner J.,0,1st Round,ATP500,Hard,827,55,Karlovic I.,0,Karlovic I.
1.66,2.1,3,2014-02-26,1070,38,Dolgopolov O.,0,1st Round,ATP500,Hard,1359,27,Pospisil V.,0,Dolgopolov O.
6.0,1.12,3,2014-02-26,781,57,Kukushkin M.,0,1st Round,ATP500,Hard,5370,4,Ferrer D.,0,Ferrer D.
1.22,4.0,3,2014-02-26,1788,18,Gulbis E.,0,1st Round,ATP500,Hard,930,47,Lu Y.H.,0,Gulbis E.
3.0,1.36,3,2014-02-26,537,105,Smyczek T.,0,1st Round,ATP500,Hard,1485,23,Simon G.,0,Simon G.
1.28,3.5,3,2014-02-26,1675,22,Dimitrov G.,0,1st Round,ATP500,Hard,709,71,Matosevic M.,0,Dimitrov G.
1.36,3.0,3,2014-02-26,1020,41,Nieminen J.,0,1st Round,ATP500,Hard,602,91,Young D.,0,Young D.
1.4,2.75,3,2014-02-26,532,107,Goffin D.,0,1st Round,ATP500,Hard,651,83,Kubot L.,0,Goffin D.
8.0,01.08,3,2014-02-26,69,502,Reyes-Varela M.A.,0,1st Round,ATP500,Hard,365,149,Baghdatis M.,0,Baghdatis M.
01.08,8.0,3,2014-02-26,4795,7,Murray A.,0,1st Round,ATP500,Hard,1166,34,Andujar P.,0,Murray A.
2.25,1.57,3,2014-02-26,940,46,Chardy J.,0,2nd Round,ATP500,Hard,1070,38,Dolgopolov O.,0,Dolgopolov O.
1.5,2.5,3,2014-02-26,1685,21,Anderson K.,0,2nd Round,ATP500,Hard,800,56,Querrey S.,0,Anderson K.
3.75,1.25,3,2014-02-26,602,91,Young D.,0,2nd Round,ATP500,Hard,1485,23,Simon G.,0,Simon G.
1.44,2.62,3,2014-02-26,827,55,Karlovic I.,0,2nd Round,ATP500,Hard,703,73,Sela D.,0,Karlovic I.
3.5,1.28,3,2014-02-27,1100,37,Lopez F.,0,2nd Round,ATP500,Hard,5370,4,Ferrer D.,0,Ferrer D.
1.14,5.5,3,2014-02-27,1788,18,Gulbis E.,0,2nd Round,ATP500,Hard,532,107,Goffin D.,0,Gulbis E.
4.5,1.18,3,2014-02-27,365,149,Baghdatis M.,0,2nd Round,ATP500,Hard,1675,22,Dimitrov G.,0,Dimitrov G.
01.05,11.0,3,2014-02-27,4795,7,Murray A.,0,2nd Round,ATP500,Hard,991,44,Sousa J.,0,Murray A.
2.62,1.44,3,2014-02-27,827,55,Karlovic I.,0,Quarterfinals,ATP500,Hard,1070,38,Dolgopolov O.,0,Dolgopolov O.
1.14,5.5,3,2014-02-28,4795,7,Murray A.,0,Quarterfinals,ATP500,Hard,1485,23,Simon G.,0,Murray A.
1.9,1.8,3,2014-02-28,1788,18,Gulbis E.,0,Quarterfinals,ATP500,Hard,1675,22,Dimitrov G.,0,Dimitrov G.
2.75,1.44,3,2014-03-01,1685,21,Anderson K.,0,Semifinals,ATP500,Hard,1070,38,Dolgopolov O.,0,Anderson K.
1.44,2.75,3,2014-03-01,4795,7,Murray A.,0,Semifinals,ATP500,Hard,1675,22,Dimitrov G.,0,Dimitrov G.
1.44,2.75,3,2014-03-02,1675,22,Dimitrov G.,0,The Final,ATP500,Hard,1685,21,Anderson K.,0,Dimitrov G.
5.5,1.14,3,2014-02-24,469,126,Ungur A.,0,1st Round,ATP500,Hard,885,51,Bautista Agut R.,0,Bautista Agut R.
1.53,2.37,3,2014-02-24,1257,29,Tursunov D.,0,1st Round,ATP500,Hard,552,101,Lacko L.,0,Tursunov D.
1.5,2.5,3,2014-02-24,1245,30,Mayer F.,0,1st Round,ATP500,Hard,1210,31,Seppi A.,0,Seppi A.
01.03,15.0,3,2014-02-24,4305,8,Federer R.,0,1st Round,ATP500,Hard,605,90,Becker B.,0,Federer R.
4.0,1.22,3,2014-02-24,362,150,De Bakker T.,0,1st Round,ATP500,Hard,1375,26,Kohlschreiber P.,0,Kohlschreiber P.
01.03,15.0,3,2014-02-25,4890,6,Berdych T.,0,1st Round,ATP500,Hard,335,159,Copil M.,0,Berdych T.
1.53,2.37,3,2014-02-25,719,69,Brands D.,0,1st Round,ATP500,Hard,906,49,Rosol L.,0,Rosol L.
1.22,4.0,3,2014-02-25,2100,15,Youzhny M.,0,1st Round,ATP500,Hard,685,75,Przysiezny M.,0,Youzhny M.
3.0,1.36,3,2014-02-25,537,106,Russell M.,0,1st Round,ATP500,Hard,925,48,Stepanek R.,0,Stepanek R.
3.25,1.33,3,2014-02-25,412,137,Jaziri M.,0,1st Round,ATP500,Hard,846,53,Sijsling I.,0,Jaziri M.
1.44,2.62,3,2014-02-25,1170,33,Dodig I.,0,1st Round,ATP500,Hard,619,88,Stakhovsky S.,0,Stakhovsky S.
2.75,1.4,3,2014-02-25,291,177,Ward J.,0,1st Round,ATP500,Hard,761,60,Gabashvili T.,0,Ward J.
17.0,01.02,3,2014-02-25,830,54,Istomin D.,0,1st Round,ATP500,Hard,10580,2,Djokovic N.,0,Djokovic N.
1.5,2.5,3,2014-02-25,735,63,Davydenko N.,0,1st Round,ATP500,Hard,705,72,Golubev A.,0,Davydenko N.
6.0,1.12,3,2014-02-25,661,80,Hanescu V.,0,1st Round,ATP500,Hard,2785,10,Tsonga J.W.,0,Tsonga J.W.
2.75,1.4,3,2014-02-26,412,137,Jaziri M.,0,2nd Round,ATP500,Hard,662,78,Devvarman S.,0,Jaziri M.
3.25,1.33,3,2014-02-26,1210,31,Seppi A.,0,2nd Round,ATP500,Hard,1375,26,Kohlschreiber P.,0,Kohlschreiber P.
2.75,1.4,3,2014-02-26,906,49,Rosol L.,0,2nd Round,ATP500,Hard,1257,29,Tursunov D.,0,Rosol L.
10.0,01.06,3,2014-02-26,619,88,Stakhovsky S.,0,2nd Round,ATP500,Hard,4890,6,Berdych T.,0,Berdych T.
1.12,6.0,3,2014-02-26,2100,15,Youzhny M.,0,2nd Round,ATP500,Hard,291,177,Ward J.,0,Youzhny M.
10.0,01.06,3,2014-02-26,925,48,Stepanek R.,0,2nd Round,ATP500,Hard,4305,8,Federer R.,0,Federer R.
01.02,17.0,3,2014-02-26,10580,2,Djokovic N.,0,2nd Round,ATP500,Hard,885,51,Bautista Agut R.,0,Djokovic N.
6.5,1.11,3,2014-02-27,412,137,Jaziri M.,0,Quarterfinals,ATP500,Hard,1375,26,Kohlschreiber P.,0,Kohlschreiber P.
1.33,3.25,3,2014-02-27,4890,6,Berdych T.,0,Quarterfinals,ATP500,Hard,2785,10,Tsonga J.W.,0,Berdych T.
9.0,01.07,3,2014-02-27,906,49,Rosol L.,0,Quarterfinals,ATP500,Hard,4305,8,Federer R.,0,Federer R.
1.14,5.5,3,2014-02-28,4890,6,Berdych T.,0,Semifinals,ATP500,Hard,1375,26,Kohlschreiber P.,0,Berdych T.
1.22,4.33,3,2014-02-28,10580,2,Djokovic N.,0,Semifinals,ATP500,Hard,4305,8,Federer R.,0,Federer R.
1.66,2.2,3,2014-03-01,4305,8,Federer R.,0,The Final,ATP500,Hard,4890,6,Berdych T.,0,Federer R.
1.53,2.37,3,2014-02-24,764,59,Mayer L.,0,1st Round,ATP250,Clay,513,113,Pella G.,0,Pella G.
2.87,1.38,3,2014-02-24,458,129,Souza J.,0,1st Round,ATP250,Clay,957,45,Haase R.,0,Souza J.
1.53,2.37,3,2014-02-25,260,197,Cuevas P.,0,1st Round,ATP250,Clay,500,116,Zeballos H.,0,Zeballos H.
1.8,1.9,3,2014-02-25,726,68,Montanes A.,0,1st Round,ATP250,Clay,548,103,Bedene A.,0,Montanes A.
3.75,1.25,3,2014-02-25,658,82,Volandri F.,0,1st Round,ATP250,Clay,744,61,Delbonis F.,0,Delbonis F.
2.1,1.66,3,2014-02-25,521,110,Haider-Maurer A.,0,1st Round,ATP250,Clay,524,109,Reister J.,0,Haider-Maurer A.
1.53,2.37,3,2014-02-25,861,52,Garcia-Lopez G.,0,1st Round,ATP250,Clay,367,147,Dutra Silva R.,0,Dutra Silva R.
1.5,2.5,3,2014-02-25,512,114,Lorenzi P.,0,1st Round,ATP250,Clay,468,127,Riba P.,0,Lorenzi P.
2.75,1.4,3,2014-02-25,321,166,Clezar G.,0,1st Round,ATP250,Clay,579,97,Klizan M.,0,Klizan M.
1.57,2.25,3,2014-02-25,354,152,Starace P.,0,1st Round,ATP250,Clay,676,76,Gonzalez A.,0,Starace P.
2.5,1.5,3,2014-02-25,773,58,Giraldo S.,0,1st Round,ATP250,Clay,532,108,Bellucci T.,0,Bellucci T.
1.36,3.0,3,2014-02-25,623,86,Ramos A.,0,1st Round,ATP250,Clay,302,169,Elias G.,0,Ramos A.
1.57,2.25,3,2014-02-26,513,113,Pella G.,0,2nd Round,ATP250,Clay,500,116,Zeballos H.,0,Zeballos H.
3.4,1.3,3,2014-02-26,744,61,Delbonis F.,0,2nd Round,ATP250,Clay,1930,17,Almagro N.,0,Delbonis F.
2.75,1.4,3,2014-02-26,354,152,Starace P.,0,2nd Round,ATP250,Clay,2435,12,Haas T.,0,Haas T.
1.83,1.83,3,2014-02-27,1000,43,Monaco J.,0,2nd Round,ATP250,Clay,623,86,Ramos A.,0,Monaco J.
2.5,1.5,3,2014-02-27,367,147,Dutra Silva R.,0,2nd Round,ATP250,Clay,512,114,Lorenzi P.,0,Lorenzi P.
2.0,1.72,3,2014-02-27,579,97,Klizan M.,0,2nd Round,ATP250,Clay,216,229,Granollers M.,0,Klizan M.
4.0,1.22,3,2014-02-27,521,110,Haider-Maurer A.,0,2nd Round,ATP250,Clay,532,108,Bellucci T.,0,Bellucci T.
2.75,1.4,3,2014-02-28,512,114,Lorenzi P.,0,Quarterfinals,ATP250,Clay,1000,43,Monaco J.,0,Lorenzi P.
3.0,1.36,3,2014-02-28,726,68,Montanes A.,0,Quarterfinals,ATP250,Clay,744,61,Delbonis F.,0,Delbonis F.
1.28,3.5,3,2014-02-28,2435,12,Haas T.,0,Quarterfinals,ATP250,Clay,500,116,Zeballos H.,0,Haas T.
2.25,1.57,3,2014-03-01,579,97,Klizan M.,0,Quarterfinals,ATP250,Clay,532,108,Bellucci T.,0,Bellucci T.
1.72,2.1,3,2014-03-01,744,61,Delbonis F.,0,Semifinals,ATP250,Clay,532,108,Bellucci T.,0,Delbonis F.
2.75,1.44,3,2014-03-02,512,114,Lorenzi P.,0,The Final,ATP250,Clay,744,61,Delbonis F.,0,Delbonis F.
1.5,2.5,3,2014-03-06,682,75,Falla A.,0,1st Round,Masters 1000,Hard,994,44,Delbonis F.,0,Falla A.
1.57,2.25,3,2014-03-06,562,102,Sock J.,0,1st Round,Masters 1000,Hard,545,105,Smyczek T.,0,Smyczek T.
1.44,2.62,3,2014-03-06,631,83,Stakhovsky S.,0,1st Round,Masters 1000,Hard,651,82,Kubot L.,0,Stakhovsky S.
3.0,1.36,3,2014-03-06,605,90,Becker B.,0,1st Round,Masters 1000,Hard,1003,42,Roger-Vasselin E.,0,Roger-Vasselin E.
2.0,1.72,3,2014-03-06,537,107,Russell M.,0,1st Round,Masters 1000,Hard,657,81,Young D.,0,Russell M.
1.53,2.37,3,2014-03-06,830,56,Istomin D.,0,1st Round,Masters 1000,Hard,925,50,Stepanek R.,0,Stepanek R.
2.62,1.44,3,2014-03-06,667,77,Vesely J.,0,1st Round,Masters 1000,Hard,846,55,Sijsling I.,0,Vesely J.
2.2,1.61,3,2014-03-06,596,93,Lajovic D.,0,1st Round,Masters 1000,Hard,951,47,Rosol L.,0,Rosol L.
1.4,2.75,3,2014-03-06,703,71,Giraldo S.,0,1st Round,Masters 1000,Hard,582,97,Gimeno-Traver D.,0,Giraldo S.
2.0,1.72,3,2014-03-06,394,143,Polansky P.,0,1st Round,Masters 1000,Hard,1000,43,Monaco J.,0,Monaco J.
1.25,3.75,3,2014-03-07,1020,41,Hewitt L.,0,1st Round,Masters 1000,Hard,741,62,Ebden M.,0,Hewitt L.
3.0,1.36,3,2014-03-07,366,153,Williams R.,0,1st Round,Masters 1000,Hard,940,48,Chardy J.,0,Chardy J.
1.53,2.37,3,2014-03-07,477,123,Mathieu P.H.,0,1st Round,Masters 1000,Hard,144,311,Ginepri R.,0,Mathieu P.H.
2.25,1.57,3,2014-03-07,705,70,Golubev A.,0,1st Round,Masters 1000,Hard,496,117,Harrison R.,0,Harrison R.
1.33,3.25,3,2014-03-07,897,51,Karlovic I.,0,1st Round,Masters 1000,Hard,598,92,Bogomolov A.,0,Karlovic I.
3.4,1.3,3,2014-03-07,451,127,Kuznetsov Al.,0,1st Round,Masters 1000,Hard,800,57,Querrey S.,0,Querrey S.
1.72,2.0,3,2014-03-07,930,49,Lu Y.H.,0,1st Round,Masters 1000,Hard,591,94,Kamke T.,0,Lu Y.H.
2.37,1.53,3,2014-03-07,285,176,Groth S.,0,1st Round,Masters 1000,Hard,781,58,Kukushkin M.,0,Kukushkin M.
1.4,2.75,3,2014-03-07,991,45,Sousa J.,0,1st Round,Masters 1000,Hard,661,79,Nedovyesov A.,0,Sousa J.
4.5,1.18,3,2014-03-07,157,287,Nava D.,0,1st Round,Masters 1000,Hard,730,65,Benneteau J.,0,Benneteau J.
2.25,1.57,3,2014-03-07,761,60,Gabashvili T.,0,1st Round,Masters 1000,Hard,1042,39,Mahut N.,0,Gabashvili T.
1.36,3.0,3,2014-03-07,726,66,Mannarino A.,0,1st Round,Masters 1000,Hard,602,91,Gonzalez A.,0,Gonzalez A.
1.57,2.25,3,2014-03-07,709,69,Matosevic M.,0,1st Round,Masters 1000,Hard,731,64,Klahn B.,0,Matosevic M.
1.9,1.8,3,2014-03-07,586,96,Robert S.,0,1st Round,Masters 1000,Hard,616,87,Hanescu V.,0,Hanescu V.
1.36,3.0,3,2014-03-07,885,53,Bautista Agut R.,0,1st Round,Masters 1000,Hard,492,119,Johnson S.,0,Bautista Agut R.
1.8,1.9,3,2014-03-07,402,141,Ram R.,0,1st Round,Masters 1000,Hard,455,126,Zeballos H.,0,Zeballos H.
1.5,2.5,3,2014-03-08,1100,37,Lopez F.,0,1st Round,Masters 1000,Hard,748,61,Sela D.,0,Lopez F.
1.83,1.83,3,2014-03-08,733,63,Carreno-Busta P.,0,1st Round,Masters 1000,Hard,572,100,Lorenzi P.,0,Lorenzi P.
1.36,3.0,3,2014-03-08,567,101,Thiem D.,0,1st Round,Masters 1000,Hard,114,366,Kosakowski D.,0,Thiem D.
3.5,1.28,3,2014-03-08,231,219,Smith J.P.,0,1st Round,Masters 1000,Hard,957,46,Haase R.,0,Haase R.
1.72,2.0,3,2014-03-08,1020,40,Nieminen J.,0,1st Round,Masters 1000,Hard,629,84,Brands D.,0,Nieminen J.
2.62,1.44,3,2014-03-08,587,95,Goffin D.,0,1st Round,Masters 1000,Hard,690,73,Davydenko N.,0,Davydenko N.
3.0,1.36,3,2014-03-08,682,75,Falla A.,0,2nd Round,Masters 1000,Hard,1750,20,Janowicz J.,0,Falla A.
1.8,1.9,3,2014-03-08,940,48,Chardy J.,0,2nd Round,Masters 1000,Hard,2435,12,Haas T.,0,Haas T.
1.8,2.0,3,2014-03-08,505,114,Donskoy E.,0,2nd Round,Masters 1000,Hard,537,107,Russell M.,0,Donskoy E.
3.0,1.36,3,2014-03-08,1020,41,Hewitt L.,0,2nd Round,Masters 1000,Hard,1940,18,Anderson K.,0,Anderson K.
01.05,11.0,3,2014-03-08,4885,6,Murray A.,0,2nd Round,Masters 1000,Hard,951,47,Rosol L.,0,Murray A.
1.61,2.2,3,2014-03-08,800,57,Querrey S.,0,2nd Round,Masters 1000,Hard,1195,32,Seppi A.,0,Seppi A.
1.16,5.0,3,2014-03-08,1205,31,Dolgopolov O.,0,2nd Round,Masters 1000,Hard,545,105,Smyczek T.,0,Dolgopolov O.
2.5,1.5,3,2014-03-08,1000,43,Monaco J.,0,2nd Round,Masters 1000,Hard,1212,30,Tursunov D.,0,Tursunov D.
2.2,1.61,3,2014-03-08,667,77,Vesely J.,0,2nd Round,Masters 1000,Hard,1141,35,Andujar P.,0,Vesely J.
2.62,1.44,3,2014-03-08,1003,42,Roger-Vasselin E.,0,2nd Round,Masters 1000,Hard,2485,11,Raonic M.,0,Raonic M.
01.02,17.0,3,2014-03-08,4625,8,Federer R.,0,2nd Round,Masters 1000,Hard,477,123,Mathieu P.H.,0,Federer R.
4.5,1.18,3,2014-03-09,897,51,Karlovic I.,0,2nd Round,Masters 1000,Hard,5650,3,Wawrinka S.,0,Wawrinka S.
1.4,2.75,3,2014-03-09,2230,14,Fognini F.,0,2nd Round,Masters 1000,Hard,496,117,Harrison R.,0,Fognini F.
4.0,1.22,3,2014-03-09,703,71,Giraldo S.,0,2nd Round,Masters 1000,Hard,1715,21,Nishikori K.,0,Nishikori K.
01.04,13.0,3,2014-03-09,14085,1,Nadal R.,0,2nd Round,Masters 1000,Hard,925,50,Stepanek R.,0,Nadal R.
4.0,1.22,3,2014-03-09,631,83,Stakhovsky S.,0,2nd Round,Masters 1000,Hard,1475,25,Monfils G.,0,Monfils G.
6.5,1.11,3,2014-03-09,885,53,Bautista Agut R.,0,2nd Round,Masters 1000,Hard,4890,5,Berdych T.,0,Bautista Agut R.
7.0,1.1,3,2014-03-09,572,100,Lorenzi P.,0,2nd Round,Masters 1000,Hard,1455,26,Cilic M.,0,Cilic M.
5.5,1.14,3,2014-03-09,602,91,Gonzalez A.,0,2nd Round,Masters 1000,Hard,1145,34,Dodig I.,0,Gonzalez A.
1.72,2.0,3,2014-03-09,1359,27,Pospisil V.,0,2nd Round,Masters 1000,Hard,781,58,Kukushkin M.,0,Kukushkin M.
3.5,1.28,3,2014-03-09,930,49,Lu Y.H.,0,2nd Round,Masters 1000,Hard,1510,24,Kohlschreiber P.,0,Lu Y.H.
2.62,1.44,3,2014-03-09,690,73,Davydenko N.,0,2nd Round,Masters 1000,Hard,2320,13,Isner J.,0,Isner J.
1.5,2.5,3,2014-03-09,2005,17,Robredo T.,0,2nd Round,Masters 1000,Hard,709,69,Matosevic M.,0,Robredo T.
1.5,2.5,3,2014-03-09,1565,23,Simon G.,0,2nd Round,Masters 1000,Hard,567,101,Thiem D.,0,Thiem D.
1.18,4.5,3,2014-03-09,1100,37,Lopez F.,0,2nd Round,Masters 1000,Hard,336,160,Ward J.,0,Lopez F.
5.5,1.14,3,2014-03-09,991,45,Sousa J.,0,2nd Round,Masters 1000,Hard,1616,22,Gulbis E.,0,Gulbis E.
1.18,4.5,3,2014-03-10,1190,33,Verdasco F.,0,2nd Round,Masters 1000,Hard,455,126,Zeballos H.,0,Verdasco F.
1.22,4.0,3,2014-03-10,2785,10,Tsonga J.W.,0,2nd Round,Masters 1000,Hard,730,65,Benneteau J.,0,Benneteau J.
1.11,6.5,3,2014-03-10,2130,16,Dimitrov G.,0,2nd Round,Masters 1000,Hard,957,46,Haase R.,0,Dimitrov G.
34.0,1.0166666666666668,3,2014-03-10,616,87,Hanescu V.,0,2nd Round,Masters 1000,Hard,10260,2,Djokovic N.,0,Djokovic N.
